id,listing_url,host_name,neighbourhood,neighbourhood_cleansed,property_type,room_type,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,calculated_host_listings_count
673968312358952372,https://www.airbnb.com/rooms/673968312358952372,Xueguang,North York,Parkwoods-Donalda,Private room in home,Private room,78.0,1,365,t,12,42,72,347,10,Licensed,3
673968327559205862,https://www.airbnb.com/rooms/673968327559205862,Xueguang,North York,Parkwoods-Donalda,Private room in home,Private room,58.0,1,365,t,2,32,62,337,4,Licensed,3
675422691992052590,https://www.airbnb.com/rooms/675422691992052590,Shijun,Scarborough,Highland Creek,Private room in home,Private room,55.0,15,1125,t,7,37,67,67,0,Licensed,5
674001507131690034,https://www.airbnb.com/rooms/674001507131690034,Cheryl,Toronto,Annex,Entire condo,Entire home/apt,350.0,1,365,t,22,52,82,356,5,Licensed,1
674012789118634127,https://www.airbnb.com/rooms/674012789118634127,Shante,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,195.0,1,365,t,1,10,28,28,6,Licensed,1
674022256194902166,https://www.airbnb.com/rooms/674022256194902166,Tianyi,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,463.0,2,1125,t,9,32,57,82,9,Licensed,1
674024159077990480,https://www.airbnb.com/rooms/674024159077990480,Timothy,North York,York University Heights,Entire home,Entire home/apt,349.0,2,365,t,5,5,5,5,1,Licensed,4
674028292243735489,https://www.airbnb.com/rooms/674028292243735489,Richard,Scarborough,Wexford/Maryvale,Entire home,Entire home/apt,149.0,1,60,t,22,52,82,355,2,Licensed,3
674072283456350661,https://www.airbnb.com/rooms/674072283456350661,Linda,Etobicoke,Princess-Rosethorn,Private room in home,Private room,55.0,28,1125,t,0,26,56,146,0,Unlicensed,7
674104898726721801,https://www.airbnb.com/rooms/674104898726721801,Ivan,Toronto,Junction Area,Entire home,Entire home/apt,144.0,1,60,t,23,53,83,83,2,Licensed,3
674121917383820496,https://www.airbnb.com/rooms/674121917383820496,Ivan,Toronto,Junction Area,Entire home,Entire home/apt,195.0,1,60,t,22,52,82,82,1,Licensed,3
674160953036247652,https://www.airbnb.com/rooms/674160953036247652,Steve,York,Lambton Baby Point,Entire home,Entire home/apt,270.0,28,365,t,30,60,90,352,0,Unlicensed,2
675428751425391359,https://www.airbnb.com/rooms/675428751425391359,Harris,North York,Newtonbrook West,Private room in home,Private room,74.0,1,365,t,18,48,78,353,0,Licensed,1
675439925024243371,https://www.airbnb.com/rooms/675439925024243371,Di,Toronto,Kensington-Chinatown,Private room in home,Private room,125.0,28,365,t,0,0,0,261,0,Unlicensed,6
675457102399437029,https://www.airbnb.com/rooms/675457102399437029,Allen,Toronto,Kensington-Chinatown,Private room in home,Private room,81.0,28,60,t,17,47,76,76,0,Licensed,8
675497488823369397,https://www.airbnb.com/rooms/675497488823369397,Allen,Toronto,Kensington-Chinatown,Entire rental unit,Entire home/apt,153.0,28,60,t,17,47,76,76,2,Licensed,8
675512507633872798,https://www.airbnb.com/rooms/675512507633872798,Marvin And Vanessa,North York,Clanton Park,Entire condo,Entire home/apt,225.0,2,365,t,12,42,72,160,4,Licensed,1
674168322270723701,https://www.airbnb.com/rooms/674168322270723701,Sebastian,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,593.0,28,365,t,12,42,72,162,5,Licensed,1
674172270762231370,https://www.airbnb.com/rooms/674172270762231370,Joe,Toronto,Dovercourt-Wallace Emerson-Junction,Entire home,Entire home/apt,279.0,28,60,t,27,57,87,87,0,Unlicensed,7
674200218090820742,https://www.airbnb.com/rooms/674200218090820742,Khain And Hannah,East York,Leaside-Bennington,Entire bungalow,Entire home/apt,429.0,3,1125,t,1,23,53,328,0,Licensed,20
674202127903813007,https://www.airbnb.com/rooms/674202127903813007,Mike,Toronto,Kensington-Chinatown,Entire rental unit,Entire home/apt,166.0,1,60,t,19,49,79,79,3,Licensed,11
674492157931020442,https://www.airbnb.com/rooms/674492157931020442,Roman,Etobicoke,Princess-Rosethorn,Private room in bungalow,Private room,111.0,30,180,t,6,36,66,341,0,Unlicensed,22
674498995426782302,https://www.airbnb.com/rooms/674498995426782302,Bahareh,Toronto,Waterfront Communities-The Island,Private room in condo,Private room,485.0,1,365,t,11,29,59,59,8,Licensed,2
675531816053007438,https://www.airbnb.com/rooms/675531816053007438,Ming,Toronto,Kensington-Chinatown,Entire home,Entire home/apt,164.0,1,60,t,14,44,73,73,2,Licensed,5
675578794020434262,https://www.airbnb.com/rooms/675578794020434262,Brenda,Toronto,Waterfront Communities-The Island,Entire rental unit,Entire home/apt,470.0,1,365,t,12,42,72,344,0,Licensed,16
674511218169899548,https://www.airbnb.com/rooms/674511218169899548,Mohammad,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,250.0,2,120,t,8,30,60,266,2,Licensed,1
674528052329686049,https://www.airbnb.com/rooms/674528052329686049,Jonathan&Jenny,Toronto,Little Portugal,Entire home,Entire home/apt,107.0,28,28,t,23,53,83,357,0,Exempt,2
674548432021311264,https://www.airbnb.com/rooms/674548432021311264,Arash,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,523.0,28,365,t,21,51,81,356,1,Licensed,2
675849416572297629,https://www.airbnb.com/rooms/675849416572297629,Jeff,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,282.0,1,365,t,4,22,46,46,8,Licensed,6
675857350529579224,https://www.airbnb.com/rooms/675857350529579224,Ana,Toronto,Weston-Pellam Park,Private room in home,Private room,82.0,1,60,t,17,45,75,165,7,Licensed,1
674559098246941514,https://www.airbnb.com/rooms/674559098246941514,Hugo,York,Caledonia-Fairbank,Entire home,Entire home/apt,593.0,1,365,t,27,57,87,361,2,Licensed,6
674563365509350374,https://www.airbnb.com/rooms/674563365509350374,Hugo,York,Caledonia-Fairbank,Entire home,Entire home/apt,329.0,28,60,t,27,57,87,331,2,Licensed,6
674578551361848211,https://www.airbnb.com/rooms/674578551361848211,Stefany,Toronto,Palmerston-Little Italy,Entire rental unit,Entire home/apt,294.0,5,365,t,0,0,0,0,1,Licensed,1
674579361650929666,https://www.airbnb.com/rooms/674579361650929666,Hugo,Toronto,Corso Italia-Davenport,Entire home,Entire home/apt,379.0,28,60,t,27,57,87,361,1,Licensed,6
674583412279347488,https://www.airbnb.com/rooms/674583412279347488,Eli,Toronto,Dovercourt-Wallace Emerson-Junction,Entire townhouse,Entire home/apt,170.0,28,365,t,0,0,0,169,0,Unlicensed,1
674597115867810822,https://www.airbnb.com/rooms/674597115867810822,Andrea,Toronto,Waterfront Communities-The Island,Private room in condo,Private room,231.0,1,365,t,8,29,29,29,4,Licensed,3
674642470139388997,https://www.airbnb.com/rooms/674642470139388997,Lulu,Scarborough,L'Amoreaux,Entire home,Entire home/apt,92.0,1,15,t,0,0,0,0,1,Licensed,2
675884687344985750,https://www.airbnb.com/rooms/675884687344985750,Shakil,North York,Henry Farm,Private room in condo,Private room,60.0,2,365,t,6,12,12,261,1,Licensed,1
675913659440025111,https://www.airbnb.com/rooms/675913659440025111,Marina,Toronto,Palmerston-Little Italy,Private room in home,Private room,68.0,1,7,t,0,5,35,35,0,Licensed,1
675918758397159216,https://www.airbnb.com/rooms/675918758397159216,Mike,Toronto,Kensington-Chinatown,Entire rental unit,Entire home/apt,167.0,28,60,t,18,48,78,317,3,Licensed,11
675924179457421240,https://www.airbnb.com/rooms/675924179457421240,Sarah,Scarborough,Cliffcrest,Entire home,Entire home/apt,456.0,2,14,t,19,45,75,165,0,Licensed,1
674704880882025564,https://www.airbnb.com/rooms/674704880882025564,Dennis,North York,Henry Farm,Entire condo,Entire home/apt,150.0,31,1125,t,30,60,90,364,1,Unlicensed,2
674722588779702502,https://www.airbnb.com/rooms/674722588779702502,Aida,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,190.0,28,365,t,17,47,77,352,0,Unlicensed,7
674730213497420481,https://www.airbnb.com/rooms/674730213497420481,Rachel,Toronto,Waterfront Communities-The Island,Private room in home,Private room,77.0,28,64,t,4,32,61,61,0,Unlicensed,4
676859970728991338,https://www.airbnb.com/rooms/676859970728991338,Daniel,Toronto,Waterfront Communities-The Island,Shared room in condo,Shared room,93.0,28,365,t,24,54,84,359,5,Licensed,4
675931092759242044,https://www.airbnb.com/rooms/675931092759242044,Vijay,Etobicoke,Mimico (includes Humber Bay Shores),Entire home,Entire home/apt,124.0,28,365,t,10,10,13,288,1,Unlicensed,2
675940869275387962,https://www.airbnb.com/rooms/675940869275387962,Rachel,North York,Maple Leaf,Entire guest suite,Entire home/apt,178.0,1,35,t,25,34,39,39,2,Licensed,2
676860153957525527,https://www.airbnb.com/rooms/676860153957525527,Donna,Toronto,The Beaches,Entire guest suite,Entire home/apt,172.0,1,30,t,10,33,63,324,7,Licensed,1
676868270606065189,https://www.airbnb.com/rooms/676868270606065189,Max,Toronto,Trinity-Bellwoods,Entire home,Entire home/apt,163.0,1,60,t,12,42,72,345,6,Licensed,2
676871042415737070,https://www.airbnb.com/rooms/676871042415737070,Max,Toronto,Trinity-Bellwoods,Entire home,Entire home/apt,190.0,1,60,t,20,50,80,353,4,Licensed,2
676877346057534576,https://www.airbnb.com/rooms/676877346057534576,May,North York,Downsview-Roding-CFB,Entire townhouse,Entire home/apt,389.0,3,60,t,25,55,85,85,0,Licensed,6
676878523513670395,https://www.airbnb.com/rooms/676878523513670395,Carmeta,Scarborough,Tam O'Shanter-Sullivan,Private room in rental unit,Private room,42.0,28,56,t,0,16,46,321,1,Unlicensed,4
676893677820758931,https://www.airbnb.com/rooms/676893677820758931,Liz,Toronto,Niagara,Entire condo,Entire home/apt,211.0,28,170,t,8,20,43,317,17,Licensed,3
676928450209314840,https://www.airbnb.com/rooms/676928450209314840,Carmeta,Scarborough,Tam O'Shanter-Sullivan,Private room in rental unit,Private room,36.0,28,365,t,3,25,55,330,0,Unlicensed,4
675978048146970259,https://www.airbnb.com/rooms/675978048146970259,Anesti,Toronto,Dufferin Grove,Entire rental unit,Entire home/apt,120.0,28,1125,t,0,0,0,159,0,Unlicensed,1
676966926174832956,https://www.airbnb.com/rooms/676966926174832956,Kayla,York,Humewood-Cedarvale,Entire rental unit,Entire home/apt,197.0,2,365,t,8,17,47,312,2,Licensed,1
676994618051014770,https://www.airbnb.com/rooms/676994618051014770,Balaji Prabhu,Etobicoke,West Humber-Clairville,Private room in home,Private room,60.0,1,1125,t,8,33,61,336,4,Licensed,1
677000707776181866,https://www.airbnb.com/rooms/677000707776181866,Aida,Toronto,Niagara,Entire townhouse,Entire home/apt,220.0,28,365,t,27,57,87,361,0,Unlicensed,7
675982277007684441,https://www.airbnb.com/rooms/675982277007684441,Sam,Toronto,Kensington-Chinatown,Private room in rental unit,Private room,94.0,1,60,t,7,36,66,338,1,Licensed,4
677125115838000111,https://www.airbnb.com/rooms/677125115838000111,Diana,East York,Thorncliffe Park,Entire condo,Entire home/apt,153.0,28,62,t,0,5,35,125,1,Unlicensed,1
677324688237987941,https://www.airbnb.com/rooms/677324688237987941,Lucas,Toronto,Church-Yonge Corridor,Entire condo,Entire home/apt,137.0,28,365,t,21,37,37,37,1,Unlicensed,3
677381767702910810,https://www.airbnb.com/rooms/677381767702910810,Alyssia,Etobicoke,West Humber-Clairville,Entire home,Entire home/apt,105.0,28,365,t,6,36,66,341,0,Unlicensed,1
677383923001814833,https://www.airbnb.com/rooms/677383923001814833,Mai Thao,Etobicoke,Willowridge-Martingrove-Richview,Private room in home,Private room,60.0,28,365,t,0,28,58,333,0,Unlicensed,8
677384146643667167,https://www.airbnb.com/rooms/677384146643667167,Mai Thao,Etobicoke,Eringate-Centennial-West Deane,Private room in bungalow,Private room,50.0,28,365,t,3,3,3,196,0,Unlicensed,8
677404532294719621,https://www.airbnb.com/rooms/677404532294719621,Tom,Toronto,Niagara,Entire condo,Entire home/apt,389.0,28,365,t,9,39,69,343,0,Unlicensed,45
677407324178317089,https://www.airbnb.com/rooms/677407324178317089,Luxcika,Toronto,Waterfront Communities-The Island,Entire rental unit,Entire home/apt,190.0,28,365,t,0,0,0,129,0,Unlicensed,1
677413779924959996,https://www.airbnb.com/rooms/677413779924959996,Carlos,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,585.0,1,179,t,17,43,73,73,4,Licensed,2
677414852595280802,https://www.airbnb.com/rooms/677414852595280802,Kaiyan,Toronto,Trinity-Bellwoods,Private room in home,Private room,84.0,28,36,t,0,30,30,30,0,Unlicensed,22
677426873728028352,https://www.airbnb.com/rooms/677426873728028352,Bihshta,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,440.0,28,365,t,30,60,90,235,0,Unlicensed,7
677430765992933027,https://www.airbnb.com/rooms/677430765992933027,Iryna,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,360.0,1,1125,t,8,29,55,330,10,Licensed,1
677432897373035732,https://www.airbnb.com/rooms/677432897373035732,Bihshta,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,440.0,28,365,t,30,60,90,235,0,Unlicensed,7
677494913017815280,https://www.airbnb.com/rooms/677494913017815280,Joe,Toronto,Dovercourt-Wallace Emerson-Junction,Entire home,Entire home/apt,279.0,28,365,t,25,55,85,326,0,Unlicensed,7
677495410398941497,https://www.airbnb.com/rooms/677495410398941497,Kam Fai,Toronto,Moss Park,Entire home,Entire home/apt,372.0,2,365,t,13,43,73,73,5,Licensed,1
677499388243439169,https://www.airbnb.com/rooms/677499388243439169,Joe,Toronto,Dovercourt-Wallace Emerson-Junction,Entire home,Entire home/apt,300.0,28,365,t,27,57,87,332,0,Unlicensed,7
677500850559231268,https://www.airbnb.com/rooms/677500850559231268,Nicholas,Toronto,South Riverdale,Entire rental unit,Entire home/apt,240.0,1,21,t,8,24,54,329,1,Licensed,1
677501392426643366,https://www.airbnb.com/rooms/677501392426643366,Joe,York,Caledonia-Fairbank,Entire home,Entire home/apt,500.0,28,365,t,27,57,87,333,0,Unlicensed,7
677504133188769414,https://www.airbnb.com/rooms/677504133188769414,Joe,York,Caledonia-Fairbank,Entire home,Entire home/apt,250.0,28,365,t,27,57,87,331,0,Unlicensed,7
677506070468206738,https://www.airbnb.com/rooms/677506070468206738,Joe,Toronto,Dovercourt-Wallace Emerson-Junction,Entire home,Entire home/apt,200.0,28,365,t,27,57,87,332,0,Unlicensed,7
677510154315364022,https://www.airbnb.com/rooms/677510154315364022,Joe,North York,Rustic,Entire home,Entire home/apt,170.0,28,365,t,25,55,85,324,0,Unlicensed,7
675983316657341703,https://www.airbnb.com/rooms/675983316657341703,Qinglian,Scarborough,Agincourt South-Malvern West,Private room in home,Private room,84.0,28,365,t,30,60,90,365,2,Licensed,6
677695271581582498,https://www.airbnb.com/rooms/677695271581582498,Cody,Toronto,Waterfront Communities-The Island,Entire rental unit,Entire home/apt,165.0,28,365,t,0,26,56,318,0,Unlicensed,1
677736564070888244,https://www.airbnb.com/rooms/677736564070888244,Kai,Toronto,Kensington-Chinatown,Private room in home,Private room,75.0,28,1125,t,0,16,45,45,0,Unlicensed,5
677928232463831784,https://www.airbnb.com/rooms/677928232463831784,Irene,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,439.0,1,365,t,19,49,79,354,10,Licensed,2
675987298809089477,https://www.airbnb.com/rooms/675987298809089477,Hao-Duan,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,493.0,3,365,t,10,40,70,345,4,Licensed,1
678003172392101982,https://www.airbnb.com/rooms/678003172392101982,Gordon,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,292.0,1,21,t,5,23,47,322,3,Licensed,1
676006057311034389,https://www.airbnb.com/rooms/676006057311034389,Alice,Toronto,Annex,Entire condo,Entire home/apt,200.0,28,180,t,7,37,67,92,0,Unlicensed,1
678011323456612238,https://www.airbnb.com/rooms/678011323456612238,Beni,Toronto,High Park-Swansea,Entire condo,Entire home/apt,259.0,4,21,t,3,16,46,306,0,Licensed,1
678012417173116294,https://www.airbnb.com/rooms/678012417173116294,Samantha,Toronto,High Park-Swansea,Entire rental unit,Entire home/apt,259.0,1,21,t,10,21,41,309,2,Licensed,1
678014140873421934,https://www.airbnb.com/rooms/678014140873421934,JiaChen,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,342.0,1,365,t,15,45,75,347,4,Licensed,4
676027653197069142,https://www.airbnb.com/rooms/676027653197069142,Jason,Toronto,Trinity-Bellwoods,Private room in home,Private room,105.0,28,60,t,11,38,68,340,3,Licensed,2
676035035184056390,https://www.airbnb.com/rooms/676035035184056390,Salman,Toronto,Regent Park,Entire guest suite,Entire home/apt,306.0,2,28,t,16,46,76,351,1,Licensed,1
678266389403915320,https://www.airbnb.com/rooms/678266389403915320,Ilya,Toronto,Annex,Entire condo,Entire home/apt,281.0,2,1125,t,8,29,52,327,1,Licensed,1
678278828600134135,https://www.airbnb.com/rooms/678278828600134135,Kristina,Etobicoke,Mimico (includes Humber Bay Shores),Entire condo,Entire home/apt,150.0,28,30,t,1,6,6,43,0,Licensed,1
678320712705177771,https://www.airbnb.com/rooms/678320712705177771,Sangeeta,Toronto,Junction Area,Entire guest suite,Entire home/apt,147.0,2,365,t,2,14,44,134,6,Licensed,1
678328329826058653,https://www.airbnb.com/rooms/678328329826058653,Zianne,Toronto,Church-Yonge Corridor,Entire condo,Entire home/apt,363.0,2,15,t,13,43,73,130,1,Licensed,1
678330448870761540,https://www.airbnb.com/rooms/678330448870761540,Aina,North York,Willowdale West,Entire guest suite,Entire home/apt,110.0,28,60,t,0,6,36,126,1,Licensed,2
678344212605748031,https://www.airbnb.com/rooms/678344212605748031,Aina,North York,Willowdale West,Entire guest suite,Entire home/apt,108.0,28,60,t,0,28,58,148,1,Licensed,2
678406088820065523,https://www.airbnb.com/rooms/678406088820065523,Nataliya,Toronto,Annex,Entire rental unit,Entire home/apt,120.0,1,365,t,4,31,60,60,0,Licensed,5
678462845232617004,https://www.airbnb.com/rooms/678462845232617004,Jean,North York,Downsview-Roding-CFB,Entire guest suite,Entire home/apt,130.0,1,60,t,28,58,88,88,0,Licensed,5
676035460858451556,https://www.airbnb.com/rooms/676035460858451556,Sabrina,North York,Henry Farm,Entire condo,Entire home/apt,375.0,3,365,t,11,12,12,12,2,Licensed,1
678471001178328301,https://www.airbnb.com/rooms/678471001178328301,Moh,Toronto,Niagara,Entire condo,Entire home/apt,1350.0,1,365,t,26,56,86,361,1,Licensed,11
678631113955320230,https://www.airbnb.com/rooms/678631113955320230,Mahrokh,Toronto,Regent Park,Entire loft,Entire home/apt,271.0,28,60,t,30,60,90,180,0,Unlicensed,2
